00:00:01.042|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process start on tag 201306
02:39:08.452|Info    |PLWKAREA|172@R               |Job #16 begin
02:39:14.688|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:39:14.703|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:39:19.554|Info    |PLWKAREA|172@R               |Job #16 completed successfully in 0.00:00:11.101
02:39:19.554|Info    |PLWKAREA|172@R               |Job #17 begin
02:39:24.715|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:39:24.731|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:39:34.735|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:39:34.766|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:39:35.438|Info    |PLWKAREA|172@R               |Job #17 completed successfully in 0.00:00:15.884
02:39:35.438|Info    |PLWKAREA|172@R               |Job #18 begin
02:39:44.768|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:39:44.783|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:39:48.925|Info    |PLWKAREA|172@R               |Job #18 completed successfully in 0.00:00:13.487
02:39:48.925|Info    |PLWKAREA|172@R               |Job #19 begin
02:39:54.787|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:39:54.787|Info    |PLWKAREA|172@R               |Job #19 completed successfully in 0.00:00:05.861
02:39:54.787|Info    |PLWKAREA|172@R               |Job #20 begin
02:39:54.802|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:40:00.132|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process start on tag 210493
02:40:00.132|Info    |PLMASTER|192.168.70.250      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
02:40:00.132|Info    |PLMASTER|192.168.70.250      |CMD: bp210493
02:40:00.554|Info    |PLMASTER|192.168.70.250      |RSP: 000333
02:40:00.742|Info    |PLMASTER|192.168.70.250      |CMD: rs210493
02:40:01.149|Info    |PLMASTER|192.168.70.250      |RSP: 40 06AD
02:40:01.149|Error   |PLMASTER|192.168.70.250      |Tag diagnostic error on tag 210493: RS command not supported
02:40:01.149|Info    |PLMASTER|192.168.70.250      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
02:40:01.149|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process completed on tag 210493: Ok (Voltage = 3.33, Rssi = -71)
02:40:01.555|Info    |PLWKAREA|172@R               |Job #20 completed successfully in 0.00:00:06.768
02:40:01.555|Info    |PLWKAREA|172@R               |Job #21 begin
02:40:14.072|Info    |PLWKAREA|172@R               |Job #21 completed successfully in 0.00:00:12.517
02:40:14.072|Info    |PLWKAREA|172@R               |Job #22 begin
02:40:14.806|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:40:14.822|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:40:21.238|Info    |PLWKAREA|172@R               |Job #22 completed successfully in 0.00:00:07.165
02:40:21.238|Info    |PLWKAREA|172@R               |Job #23 begin
02:40:24.831|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:40:24.863|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:40:34.866|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:40:34.897|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:40:44.899|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:40:44.927|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:40:48.447|Info    |PLWKAREA|172@R               |Job #23 completed successfully in 0.00:00:27.209
02:40:48.447|Info    |PLWKAREA|172@R               |Job #24 begin
02:40:54.934|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:40:54.949|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:41:01.173|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process start on tag 210500
02:41:01.173|Info    |PLMASTER|192.168.70.250      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
02:41:01.173|Info    |PLMASTER|192.168.70.250      |CMD: bp210500
02:41:01.595|Info    |PLMASTER|192.168.70.250      |RSP: 000339
02:41:01.782|Info    |PLMASTER|192.168.70.250      |CMD: rs210500
02:41:02.189|Info    |PLMASTER|192.168.70.250      |RSP: 40 F5AB
02:41:02.189|Error   |PLMASTER|192.168.70.250      |Tag diagnostic error on tag 210500: RS command not supported
02:41:02.189|Info    |PLMASTER|192.168.70.250      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
02:41:02.189|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process completed on tag 210500: Ok (Voltage = 3.39, Rssi = -79)
02:41:03.079|Info    |PLWKAREA|172@R               |Job #24 completed successfully in 0.00:00:14.631
02:41:03.079|Info    |PLWKAREA|172@R               |Job #25 begin
02:41:14.973|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:41:15.004|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:41:25.006|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:41:25.038|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:41:35.039|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:41:35.054|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:41:44.994|Info    |PLWKAREA|172@R               |Job #25 completed successfully in 0.00:00:41.914
02:41:44.994|Info    |PLWKAREA|172@R               |Job #26 begin
02:41:45.056|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:41:45.072|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:41:53.605|Info    |PLWKAREA|172@R               |Job #26 completed successfully in 0.00:00:08.610
02:41:53.605|Info    |PLWKAREA|172@R               |Job #27 begin
02:41:55.074|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:41:55.105|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:41:55.886|Info    |PLWKAREA|172@R               |Job #27 completed successfully in 0.00:00:02.281
02:41:55.886|Info    |PLWKAREA|172@R               |Job #28 begin
02:41:58.558|Info    |PLWKAREA|172@R               |Job #28 completed successfully in 0.00:00:02.671
02:41:58.558|Info    |PLWKAREA|172@R               |Job #29 begin
02:41:59.941|Info    |PLWKAREA|172@R               |Job #29 completed successfully in 0.00:00:01.383
02:41:59.941|Info    |PLWKAREA|172@R               |Job #30 begin
02:42:02.200|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process start on tag 210503
02:42:02.200|Info    |PLMASTER|192.168.70.250      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
02:42:02.200|Info    |PLMASTER|192.168.70.250      |CMD: bp210503
02:42:02.622|Info    |PLMASTER|192.168.70.250      |RSP: 000338
02:42:02.809|Info    |PLMASTER|192.168.70.250      |CMD: rs210503
02:42:03.215|Info    |PLMASTER|192.168.70.250      |RSP: 40 F2AD
02:42:03.215|Error   |PLMASTER|192.168.70.250      |Tag diagnostic error on tag 210503: RS command not supported
02:42:03.215|Info    |PLMASTER|192.168.70.250      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
02:42:03.215|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process completed on tag 210503: Ok (Voltage = 3.38, Rssi = -81)
02:42:15.123|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:42:15.123|Info    |PLWKAREA|172@R               |Job #30 completed successfully in 0.00:00:15.181
02:42:15.123|Info    |PLWKAREA|172@R               |Job #31 begin
02:42:15.139|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:42:19.874|Info    |PLWKAREA|172@R               |Job #31 completed successfully in 0.00:00:04.750
02:42:19.874|Info    |PLWKAREA|172@R               |Job #32 begin
02:42:21.515|Info    |PLWKAREA|172@R               |Job #32 completed successfully in 0.00:00:01.640
02:42:21.515|Info    |PLWKAREA|172@R               |Job #33 begin
02:42:25.141|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:42:25.172|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:42:26.156|Info    |PLWKAREA|172@R               |Job #33 completed successfully in 0.00:00:04.641
02:42:26.156|Info    |PLWKAREA|172@R               |Job #34 begin
02:42:35.220|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:42:35.235|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:42:45.252|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:42:45.283|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:42:50.050|Info    |PLWKAREA|172@R               |Job #34 completed successfully in 0.00:00:23.894
02:42:50.050|Info    |PLWKAREA|172@R               |Job #35 begin
02:42:53.410|Info    |PLWKAREA|172@R               |Job #35 completed successfully in 0.00:00:03.359
02:42:53.410|Info    |PLWKAREA|172@R               |Job #36 begin
02:42:55.285|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:42:55.301|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:42:58.192|Info    |PLWKAREA|172@R               |Job #36 completed successfully in 0.00:00:04.782
02:42:58.192|Info    |PLWKAREA|172@R               |Job #37 begin
02:43:00.442|Info    |PLWKAREA|172@R               |Job #37 completed successfully in 0.00:00:02.250
02:43:00.442|Info    |PLWKAREA|172@R               |Job #38 begin
02:43:03.240|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process start on tag 210505
02:43:03.240|Info    |PLMASTER|192.168.70.250      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
02:43:03.240|Info    |PLMASTER|192.168.70.250      |CMD: bp210505
02:43:03.646|Info    |PLMASTER|192.168.70.250      |RSP: 000337
02:43:03.849|Info    |PLMASTER|192.168.70.250      |CMD: rs210505
02:43:04.255|Info    |PLMASTER|192.168.70.250      |RSP: 40 03AF
02:43:04.255|Error   |PLMASTER|192.168.70.250      |Tag diagnostic error on tag 210505: RS command not supported
02:43:04.255|Info    |PLMASTER|192.168.70.250      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
02:43:04.255|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process completed on tag 210505: Ok (Voltage = 3.37, Rssi = -73)
02:43:07.428|Info    |PLWKAREA|172@R               |Job #38 completed successfully in 0.00:00:06.986
02:43:07.428|Info    |PLWKAREA|172@R               |Job #39 begin
02:43:15.226|Info    |PLWKAREA|172@R               |Job #39 completed successfully in 0.00:00:07.797
02:43:15.226|Info    |PLWKAREA|172@R               |Job #40 begin
02:43:15.304|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:43:15.336|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:43:17.478|Info    |PLWKAREA|172@R               |Job #40 completed successfully in 0.00:00:02.251
02:43:17.478|Info    |PLWKAREA|172@R               |Job #41 begin
02:43:23.634|Info    |PLWKAREA|172@R               |Job #41 completed successfully in 0.00:00:06.156
02:43:23.634|Info    |PLWKAREA|172@R               |Job #42 begin
02:43:25.337|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:43:25.353|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:43:35.356|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:43:35.387|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:43:45.390|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:43:45.420|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:43:55.428|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:43:55.443|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:43:55.943|Info    |PLWKAREA|172@R               |Job #42 completed successfully in 0.00:00:32.309
02:43:55.943|Info    |PLWKAREA|172@R               |Job #43 begin
02:44:04.304|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process start on tag 210519
02:44:04.304|Info    |PLMASTER|192.168.70.250      |Enable connection (Sender = P2LightTagDiagnostic, Exclusive = False, Interruptible = True, AwakeMode = False): Result = True
02:44:04.304|Info    |PLMASTER|192.168.70.250      |CMD: bp210519
02:44:04.710|Info    |PLMASTER|192.168.70.250      |RSP: 000338
02:44:04.914|Info    |PLMASTER|192.168.70.250      |CMD: rs210519
02:44:05.320|Info    |PLMASTER|192.168.70.250      |RSP: 40 0AAC
02:44:05.320|Error   |PLMASTER|192.168.70.250      |Tag diagnostic error on tag 210519: RS command not supported
02:44:05.320|Info    |PLMASTER|192.168.70.250      |Disable connection (Sender = P2LightTagDiagnostic): Result = True
02:44:05.320|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process completed on tag 210519: Ok (Voltage = 3.38, Rssi = -69)
02:44:15.480|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:44:15.512|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:44:19.864|Info    |PLWKAREA|172@R               |Job #43 completed successfully in 0.00:00:23.921
02:44:19.864|Info    |PLWKAREA|172@R               |Job #44 begin
02:44:25.524|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:44:25.540|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:44:35.542|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:44:35.573|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:44:43.372|Info    |PLWKAREA|172@R               |Job #44 completed successfully in 0.00:00:23.507
02:44:43.372|Info    |PLWKAREA|172@R               |Job #45 begin
02:44:45.575|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:44:45.607|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:44:55.611|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:44:55.627|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:45:05.633|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:45:05.664|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:45:15.670|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:45:15.701|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:45:25.703|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:45:25.734|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:45:35.736|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:45:35.752|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:45:45.754|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:45:45.769|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:45:55.787|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:45:55.803|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:45:57.851|Info    |PLWKAREA|172@R               |Job #45 completed successfully in 0.00:01:14.479
02:45:57.851|Info    |PLWKAREA|172@R               |Job #46 begin
02:46:02.806|Info    |PLWKAREA|172@R               |Job #46 completed successfully in 0.00:00:04.954
02:46:02.806|Info    |PLWKAREA|172@R               |Job #47 begin
02:46:05.807|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:46:05.838|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:46:06.104|Info    |PLWKAREA|172@R               |Job #47 completed successfully in 0.00:00:03.298
02:46:06.104|Info    |PLWKAREA|172@R               |Job #48 begin
02:46:08.855|Info    |PLWKAREA|172@R               |Job #48 completed successfully in 0.00:00:02.750
02:46:08.855|Info    |PLWKAREA|172@R               |Job #49 begin
02:46:10.715|Info    |PLWKAREA|172@R               |Job #49 completed successfully in 0.00:00:01.859
02:46:10.715|Info    |PLWKAREA|172@R               |Job #50 begin
02:46:15.840|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:46:15.871|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:46:16.919|Info    |PLWKAREA|172@R               |Job #50 completed successfully in 0.00:00:06.204
02:46:16.919|Info    |PLWKAREA|172@R               |Job #51 begin
02:46:21.153|Info    |PLWKAREA|172@R               |Job #51 completed successfully in 0.00:00:04.234
02:46:21.153|Info    |PLWKAREA|172@R               |Job #52 begin
02:46:25.873|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:46:25.904|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:46:30.172|Info    |PLWKAREA|172@R               |Job #52 completed successfully in 0.00:00:09.018
02:46:30.187|Info    |PLWKAREA|172@R               |Job #53 begin
02:46:34.797|Info    |PLWKAREA|172@R               |Job #53 completed successfully in 0.00:00:04.610
02:46:34.797|Info    |PLWKAREA|172@R               |Job #54 begin
02:46:35.907|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:46:35.922|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:46:44.126|Info    |PLWKAREA|172@R               |Job #54 completed successfully in 0.00:00:09.328
02:46:44.142|Info    |PLWKAREA|172@R               |Job #55 begin
02:46:45.939|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:46:45.971|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:46:51.332|Info    |PLWKAREA|172@R               |Job #55 completed successfully in 0.00:00:07.190
02:46:51.332|Info    |PLWKAREA|172@R               |Job #56 begin
02:46:55.973|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:46:55.989|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:46:57.504|Info    |PLWKAREA|172@R               |Job #56 completed successfully in 0.00:00:06.172
02:46:57.504|Info    |PLWKAREA|172@R               |Job #57 begin
02:46:59.630|Info    |PLWKAREA|172@R               |Job #57 completed successfully in 0.00:00:02.125
02:47:00.036|Info    |PLWKAREA|172@R               |Job #58 begin
02:47:05.132|Info    |PLWKAREA|172@R               |Job #58 completed successfully in 0.00:00:05.095
02:47:05.132|Info    |PLWKAREA|172@R               |Job #59 begin
02:47:05.992|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:47:06.023|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:47:09.008|Info    |PLWKAREA|172@R               |Job #59 completed successfully in 0.00:00:03.875
02:47:09.414|Info    |PLWKAREA|172@R               |Job #60 begin
02:47:14.259|Info    |PLWKAREA|172@R               |Job #60 completed successfully in 0.00:00:04.844
02:47:14.259|Info    |PLWKAREA|172@R               |Job #61 begin
02:47:15.743|Info    |PLWKAREA|172@R               |Job #61 completed successfully in 0.00:00:01.484
02:47:15.743|Info    |PLWKAREA|172@R               |Job #62 begin
02:47:16.025|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:47:16.056|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:47:26.061|Info    |PLMASTER|192.168.70.250      |CMD: ka
02:47:26.076|Info    |PLMASTER|192.168.70.250      |RSP: 40
02:47:29.406|Info    |PLWKAREA|172@R               |Job #62 completed successfully in 0.00:00:13.662
02:47:29.406|Info    |PLWKAREA|172@R               |Kit #00000716 "4010403" completed successfully in 0.00:11:13.257
02:47:29.406|Info    |PLWKAREA|172@R               |Kit outcome ProcessingTime = "0.00:11:13.257", StartTimestamp = "2026-04-30 00:36:16.148 UTC", EndTimestamp = "2026-04-30 00:47:29.406 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #0: ProcessingTime = "0.00:00:41.098", MissingPart = "False", QtyDone = "4", StartTimestamp = "2026-04-30 00:36:16.195 UTC", EndTimestamp = "2026-04-30 00:36:57.293 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #1: ProcessingTime = "0.00:00:02.328", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:36:57.293 UTC", EndTimestamp = "2026-04-30 00:36:59.621 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #2: ProcessingTime = "0.00:00:01.829", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:36:59.621 UTC", EndTimestamp = "2026-04-30 00:37:01.451 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #3: ProcessingTime = "0.00:00:13.175", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:37:01.451 UTC", EndTimestamp = "2026-04-30 00:37:14.626 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #4: ProcessingTime = "0.00:00:13.722", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:37:14.626 UTC", EndTimestamp = "2026-04-30 00:37:28.348 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #5: ProcessingTime = "0.00:00:05.566", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:37:28.348 UTC", EndTimestamp = "2026-04-30 00:37:33.915 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #6: ProcessingTime = "0.00:00:05.438", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:37:33.915 UTC", EndTimestamp = "2026-04-30 00:37:39.353 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #7: ProcessingTime = "0.00:00:12.502", MissingPart = "False", QtyDone = "4", StartTimestamp = "2026-04-30 00:37:39.353 UTC", EndTimestamp = "2026-04-30 00:37:51.855 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #8: ProcessingTime = "0.00:00:10.033", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:37:51.855 UTC", EndTimestamp = "2026-04-30 00:38:01.888 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #9: ProcessingTime = "0.00:00:17.051", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:38:01.888 UTC", EndTimestamp = "2026-04-30 00:38:18.94 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #10: ProcessingTime = "0.00:00:01.906", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:38:18.94 UTC", EndTimestamp = "2026-04-30 00:38:20.847 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #11: ProcessingTime = "0.00:00:02.796", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:38:20.863 UTC", EndTimestamp = "2026-04-30 00:38:23.66 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #12: ProcessingTime = "0.00:00:13.801", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:38:23.66 UTC", EndTimestamp = "2026-04-30 00:38:37.462 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #13: ProcessingTime = "0.00:00:18.612", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:38:37.462 UTC", EndTimestamp = "2026-04-30 00:38:56.074 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #14: ProcessingTime = "0.00:00:04.469", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:38:56.074 UTC", EndTimestamp = "2026-04-30 00:39:00.543 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #15: ProcessingTime = "0.00:00:07.892", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:39:00.559 UTC", EndTimestamp = "2026-04-30 00:39:08.452 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #16: ProcessingTime = "0.00:00:11.101", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:39:08.452 UTC", EndTimestamp = "2026-04-30 00:39:19.554 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #17: ProcessingTime = "0.00:00:15.884", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:39:19.554 UTC", EndTimestamp = "2026-04-30 00:39:35.438 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #18: ProcessingTime = "0.00:00:13.487", MissingPart = "False", QtyDone = "4", StartTimestamp = "2026-04-30 00:39:35.438 UTC", EndTimestamp = "2026-04-30 00:39:48.925 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #19: ProcessingTime = "0.00:00:05.861", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:39:48.925 UTC", EndTimestamp = "2026-04-30 00:39:54.787 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #20: ProcessingTime = "0.00:00:06.768", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 00:39:54.787 UTC", EndTimestamp = "2026-04-30 00:40:01.555 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #21: ProcessingTime = "0.00:00:12.517", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:40:01.555 UTC", EndTimestamp = "2026-04-30 00:40:14.072 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #22: ProcessingTime = "0.00:00:07.165", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:40:14.072 UTC", EndTimestamp = "2026-04-30 00:40:21.238 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #23: ProcessingTime = "0.00:00:27.209", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:40:21.238 UTC", EndTimestamp = "2026-04-30 00:40:48.447 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #24: ProcessingTime = "0.00:00:14.631", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:40:48.447 UTC", EndTimestamp = "2026-04-30 00:41:03.079 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #25: ProcessingTime = "0.00:00:41.914", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:41:03.079 UTC", EndTimestamp = "2026-04-30 00:41:44.994 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #26: ProcessingTime = "0.00:00:08.610", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:41:44.994 UTC", EndTimestamp = "2026-04-30 00:41:53.605 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #27: ProcessingTime = "0.00:00:02.281", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:41:53.605 UTC", EndTimestamp = "2026-04-30 00:41:55.886 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #28: ProcessingTime = "0.00:00:02.671", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:41:55.886 UTC", EndTimestamp = "2026-04-30 00:41:58.558 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #29: ProcessingTime = "0.00:00:01.383", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:41:58.558 UTC", EndTimestamp = "2026-04-30 00:41:59.941 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #30: ProcessingTime = "0.00:00:15.181", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:41:59.941 UTC", EndTimestamp = "2026-04-30 00:42:15.123 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #31: ProcessingTime = "0.00:00:04.750", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:42:15.123 UTC", EndTimestamp = "2026-04-30 00:42:19.874 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #32: ProcessingTime = "0.00:00:01.640", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:42:19.874 UTC", EndTimestamp = "2026-04-30 00:42:21.515 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #33: ProcessingTime = "0.00:00:04.641", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:42:21.515 UTC", EndTimestamp = "2026-04-30 00:42:26.156 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #34: ProcessingTime = "0.00:00:23.894", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:42:26.156 UTC", EndTimestamp = "2026-04-30 00:42:50.05 UTC"
02:47:29.406|Info    |PLWKAREA|172@R               |Job outcome #35: ProcessingTime = "0.00:00:03.359", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 00:42:50.05 UTC", EndTimestamp = "2026-04-30 00:42:53.41 UTC"
