00:00:06.732|Info    |PLMASTER|192.168.70.253      |CMD: ka
07:30:04.762|Info    |PLMASTER|192.168.70.253      |CMD: ka
07:30:04.778|Info    |PLMASTER|192.168.70.253      |RSP: 40
07:30:08.622|Info    |PLWKAREA|172@G               |Job #10 completed successfully in 0.00:00:33.316
07:30:08.622|Info    |PLWKAREA|172@G               |Job #11 begin
07:30:09.794|Info    |PLWKAREA|172@G               |Job #26 completed successfully in 0.00:00:07.561
07:30:09.810|Info    |PLWKAREA|172@G               |Job #27 begin
07:30:14.387|Info    |PLWKAREA|172@G               |Job #11 completed successfully in 0.00:00:05.765
07:30:14.387|Info    |PLWKAREA|172@G               |Job #12 begin
07:30:14.810|Info    |PLMASTER|192.168.70.253      |CMD: ka
07:30:14.825|Info    |PLMASTER|192.168.70.253      |RSP: 40
07:30:18.514|Info    |PLWKAREA|172@R               |Job #13 completed successfully in 0.00:00:28.987
07:30:18.514|Info    |PLWKAREA|172@R               |Job #14 begin
07:30:20.812|Info    |PLWKAREA|172@G               |Job #27 completed successfully in 0.00:00:11.002
07:30:20.812|Info    |PLWKAREA|172@G               |Job #28 begin
07:30:22.281|Info    |PLWKAREA|172@G               |Job #12 completed successfully in 0.00:00:07.893
07:30:22.281|Info    |PLWKAREA|172@G               |Job #13 begin
07:30:24.830|Info    |PLMASTER|192.168.70.253      |CMD: ka
07:30:24.861|Info    |PLMASTER|192.168.70.253      |RSP: 40
07:30:25.268|Info    |PLWKAREA|172@G               |Job #28 completed successfully in 0.00:00:04.456
07:30:25.268|Info    |PLWKAREA|172@G               |Job #29 begin
07:30:28.878|Info    |PLWKAREA|172@G               |Job #13 completed successfully in 0.00:00:06.597
07:30:28.878|Info    |PLWKAREA|172@G               |Job #14 begin
07:30:31.331|Info    |PLWKAREA|172@G               |Job #29 completed successfully in 0.00:00:06.062
07:30:31.331|Info    |PLWKAREA|172@G               |Job #30 begin
07:30:34.865|Info    |PLMASTER|192.168.70.253      |CMD: ka
07:30:34.881|Info    |PLMASTER|192.168.70.253      |RSP: 40
07:30:37.318|Info    |PLWKAREA|172@G               |Job #30 completed successfully in 0.00:00:05.987
07:30:37.318|Info    |PLWKAREA|172@G               |Job #31 begin
07:30:42.899|Info    |PLWKAREA|172@G               |Job #14 completed successfully in 0.00:00:14.020
07:30:42.899|Info    |PLWKAREA|172@G               |Job #15 begin
07:30:44.899|Info    |PLMASTER|192.168.70.253      |CMD: ka
07:30:44.915|Info    |PLMASTER|192.168.70.253      |RSP: 40
07:30:51.607|Info    |PLWKAREA|172@R               |Job #14 completed successfully in 0.00:00:33.093
07:30:51.607|Info    |PLWKAREA|172@R               |Job #15 begin
07:30:52.326|Info    |PLWKAREA|172@G               |Job #31 completed successfully in 0.00:00:15.008
07:30:52.326|Info    |PLWKAREA|172@G               |Job #32 begin
07:30:54.920|Info    |PLMASTER|192.168.70.253      |CMD: ka
07:30:54.936|Info    |PLMASTER|192.168.70.253      |RSP: 40
07:30:55.764|Info    |PLWKAREA|172@G               |Job #32 completed successfully in 0.00:00:03.438
07:30:55.764|Info    |PLWKAREA|172@G               |Job #33 begin
07:30:55.780|Info    |PLMASTER|192.168.70.253      |CMD: lg2017550101
07:30:56.186|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:30:58.390|Info    |PLWKAREA|172@G               |Job #15 completed successfully in 0.00:00:15.491
07:30:58.390|Info    |PLWKAREA|172@G               |Job #16 begin
07:31:01.249|Info    |PLWKAREA|172@R               |Job #15 completed successfully in 0.00:00:09.641
07:31:01.249|Info    |PLWKAREA|172@R               |Job #16 begin
07:31:05.344|Info    |PLWKAREA|172@G               |Job #16 completed successfully in 0.00:00:06.954
07:31:05.344|Info    |PLWKAREA|172@G               |Job #17 begin
07:31:06.141|Info    |PLWKAREA|172@R               |Job #16 completed successfully in 0.00:00:04.891
07:31:06.141|Info    |PLWKAREA|172@R               |Job #17 begin
07:31:14.376|Info    |PLMASTER|192.168.70.253      |EVT: #201755 800101
07:31:14.376|Info    |PLWKAREA|172@G               |Job #33 completed successfully in 0.00:00:18.611
07:31:14.376|Info    |PLWKAREA|172@G               |Job #34 begin
07:31:14.391|Info    |PLMASTER|192.168.70.253      |CMD: lg2014570101
07:31:14.438|Info    |PLWKAREA|172@R               |Job #17 completed successfully in 0.00:00:08.297
07:31:14.438|Info    |PLWKAREA|172@R               |Job #18 begin
07:31:14.798|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:31:16.501|Info    |PLWKAREA|172@G               |Job #17 completed successfully in 0.00:00:11.156
07:31:16.501|Info    |PLWKAREA|172@G               |Job #18 begin
07:31:17.736|Info    |PLWKAREA|172@R               |Job #18 completed successfully in 0.00:00:03.298
07:31:17.736|Info    |PLWKAREA|172@R               |Job #19 begin
07:31:19.596|Info    |PLWKAREA|172@R               |Job #19 completed successfully in 0.00:00:01.859
07:31:19.596|Info    |PLWKAREA|172@R               |Job #20 begin
07:31:19.612|Info    |PLMASTER|192.168.70.253      |CMD: lr2013140101
07:31:20.033|Info    |PLMASTER|192.168.70.253      |RSP: 23
07:31:25.097|Info    |PLMASTER|192.168.70.253      |EVT: #201457 800101
07:31:25.097|Info    |PLWKAREA|172@G               |Job #34 completed successfully in 0.00:00:10.720
07:31:25.097|Info    |PLWKAREA|172@G               |Job #35 begin
07:31:25.112|Info    |PLMASTER|192.168.70.253      |CMD: lg2012770101
07:31:25.535|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:31:28.988|Info    |PLMASTER|192.168.70.253      |EVT: #201277 800101
07:31:28.988|Info    |PLWKAREA|172@G               |Job #35 completed successfully in 0.00:00:03.891
07:31:28.988|Info    |PLWKAREA|172@G               |Job #36 begin
07:31:29.004|Info    |PLMASTER|192.168.70.253      |CMD: lg2018590101
07:31:29.566|Info    |PLMASTER|192.168.70.253      |RSP: 80
07:31:30.176|Info    |PLMASTER|192.168.70.253      |CMD: lg2018590101
07:31:30.582|Info    |PLMASTER|192.168.70.253      |RSP: 43
07:31:32.598|Info    |PLMASTER|192.168.70.253      |EVT: #201314 A10101
07:31:32.598|Info    |PLWKAREA|172@R               |Job #20 completed successfully in 0.00:00:13.002
07:31:32.598|Info    |PLWKAREA|172@R               |Job #21 begin
07:31:32.614|Info    |PLMASTER|192.168.70.253      |CMD: lr2018140101
07:31:33.036|Info    |PLMASTER|192.168.70.253      |RSP: 23
07:31:33.942|Info    |PLWKAREA|172@G               |Job #18 completed successfully in 0.00:00:17.441
07:31:33.942|Info    |PLWKAREA|172@G               |Job #19 begin
07:31:36.584|Info    |PLMASTER|192.168.70.253      |EVT: #201859 800101
07:31:36.584|Info    |PLWKAREA|172@G               |Job #36 completed successfully in 0.00:00:07.595
07:31:36.584|Info    |PLWKAREA|172@G               |Job #37 begin
07:31:36.600|Info    |PLMASTER|192.168.70.253      |CMD: lg2011610101
07:31:37.022|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:31:39.881|Info    |PLWKAREA|172@G               |Job #19 completed successfully in 0.00:00:05.938
07:31:39.881|Info    |PLWKAREA|172@G               |Job #20 begin
07:31:42.600|Info    |PLMASTER|192.168.70.253      |EVT: #201161 800101
07:31:42.600|Info    |PLWKAREA|172@G               |Job #37 completed successfully in 0.00:00:06.016
07:31:42.600|Info    |PLWKAREA|172@G               |Job #38 begin
07:31:42.616|Info    |PLMASTER|192.168.70.253      |CMD: lg2012960101
07:31:43.022|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:31:52.982|Info    |PLWKAREA|172@G               |Job #20 completed successfully in 0.00:00:13.100
07:31:52.982|Info    |PLWKAREA|172@G               |Job #21 begin
07:31:54.951|Info    |PLMASTER|192.168.70.253      |CMD: ka
07:31:54.967|Info    |PLMASTER|192.168.70.253      |RSP: 40
07:32:02.659|Info    |PLWKAREA|172                 |Restart job #21 (kit #0000043D @2R)
07:32:02.659|Info    |PLWKAREA|172@R               |Job #21 restart
07:32:02.659|Info    |PLMASTER|192.168.70.253      |CMD: nr201814
07:32:03.081|Info    |PLMASTER|192.168.70.253      |RSP: 700001
07:32:03.268|Info    |PLMASTER|192.168.70.253      |CMD: lr2018140101
07:32:03.675|Info    |PLMASTER|192.168.70.253      |RSP: 23
07:32:03.909|Info    |PLWKAREA|172                 |Starting kit "4011006" @ "1R"
07:32:03.909|Info    |PLMASTER|192.168.70.253      |Enable connection (Sender = CNHBlySoltecProcessSector, Exclusive = False, Interruptible = False, AwakeMode = True): Result = True
07:32:03.909|Info    |PLWKAREA|172@R               |Kit #00000720 "4011006" ("KIT1 Dressing C10-13") started
07:32:03.909|Info    |PLWKAREA|172@R               |Kit Model = "293578-F3B", Quantity = "1", Trolley = ""
07:32:03.909|Info    |PLWKAREA|172@R               |Kit extradata: "DataIns" = "30/04/2026 07:26:44", "DataRealese" = "", "Folder" = "1", "KitIDNumber" = "0000P521C00140902734354", "NumLine" = "172", "PartGroupCodeEng" = "F3B", "PartNumberEngine" = "80507700", "PartNumberKit" = "0000P521C001409", "SerialNumber" = "2734354", "SerialNumberEngine" = "293578", "User" = "2300348"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #0: Kit = "4011006", Desc = "TUBE RETOUR D`HUILE ", P/N = "5040506170", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDD ", "IdFormato" = "1", "IdPartType" = "10222", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118559", "Piano" = "0", "Scaffale" = "122   ", "Sector" = "1", "SectorAlias" = "1", "Sequence" = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #1: Kit = "4011006", Desc = "TUBE ENTREE D`HUILE ", P/N = "5040506150", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDD ", "IdFormato" = "1", "IdPartType" = "10120", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118792", "Piano" = "0", "Scaffale" = "221   ", "Sector" = "1", "SectorAlias" = "1", "Sequence" = "3"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #2: Kit = "4011006", Desc = "ECROU TURBO", P/N = "5801491036", QtyTodo = "4"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDM ", "IdFormato" = "1", "IdPartType" = "10420", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118792", "Piano" = "0", "Scaffale" = "423   ", "Sector" = "1", "SectorAlias" = "1", "Sequence" = "2"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #3: Kit = "4011006", Desc = "JOINT TURBO", P/N = "984533000", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDM ", "IdFormato" = "1", "IdPartType" = "10493", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118792", "Piano" = "0", "Scaffale" = "422   ", "Sector" = "1", "SectorAlias" = "1", "Sequence" = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #4: Kit = "4011006", Desc = "BRIDE", P/N = "5040516370", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10095", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118559", "Piano" = "0", "Scaffale" = "921   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "2"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #5: Kit = "4011006", Desc = "JOINT TERMO C", P/N = "5003621500", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDK ", "IdFormato" = "1", "IdPartType" = "10530", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "324   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "4"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #6: Kit = "4011006", Desc = "CANALISATION", P/N = "5040746870", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10034", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "411   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "3"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #7: Kit = "4011006", Desc = "REGULATEUR DE TEMPER", P/N = "5802055310", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDJ ", "IdFormato" = "1", "IdPartType" = "10063", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "811   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "5"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #8: Kit = "4011006", Desc = "CAPE DE PROTECTION", P/N = "613805520", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10335", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "622   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "6"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #9: Kit = "4011006", Desc = "RACCORD", P/N = "984757570", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10010", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "721   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "7"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #10: Kit = "4011006", Desc = "VIS", P/N = "5003045620", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "722   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "8"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #11: Kit = "4011006", Desc = "VIS S2", P/N = "165868250", QtyTodo = "2"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDG ", "IdFormato" = "1", "IdPartType" = "10467", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "122   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "2"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #12: Kit = "4011006", Desc = "VIS", P/N = "5003838130", QtyTodo = "5"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDG ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "125   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "3"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #13: Kit = "4011006", Desc = "PATTE", P/N = "5040670090", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDG ", "IdFormato" = "1", "IdPartType" = "10297", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "324   ", "Sector" = "6", "SectorAlias" = "6", "Sequence" = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #14: Kit = "4011006", Desc = "PATTE", P/N = "5003717780", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDG ", "IdFormato" = "1", "IdPartType" = "10297", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "521   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "10"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #15: Kit = "4011006", Desc = "VIS", P/N = "165972250", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDH ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "316   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "5"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #16: Kit = "4011006", Desc = "SENSEUR", P/N = "5043722250", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDH ", "IdFormato" = "1", "IdPartType" = "10182", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "323   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "4"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #17: Kit = "4011006", Desc = "OUTILLAGE COLLECTEUR", P/N = "610030250", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "99    ", "IdFormato" = "1", "IdPartType" = "10552", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "99", "Scaffale" = "99    ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "2"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #18: Kit = "4011006", Desc = "DEMARREUR-D4", P/N = "5802918519", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDI ", "IdFormato" = "1", "IdPartType" = "10135", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "211   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #19: Kit = "4011006", Desc = "ENTRETOISE", P/N = "5803056043", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDI ", "IdFormato" = "1", "IdPartType" = "10304", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "311   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #20: Kit = "4011006", Desc = "TUBE D`ALIMENTATION ", P/N = "5040561240", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDI ", "IdFormato" = "1", "IdPartType" = "10246", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "422   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "2"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #21: Kit = "4011006", Desc = "FILTRE GASOIL CONTRO", P/N = "5802037390", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDG ", "IdFormato" = "1", "IdPartType" = "10510", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192233", "Piano" = "0", "Scaffale" = "911   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #22: Kit = "4011006", Desc = "TUBE RETOUR COMBUSTI", P/N = "5041944930", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDG ", "IdFormato" = "1", "IdPartType" = "10258", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "723   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "3"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #23: Kit = "4011006", Desc = "TUBE ARRIVEE POMPE A", P/N = "5041945500", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDG ", "IdFormato" = "1", "IdPartType" = "10239", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "721   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "4"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #24: Kit = "4011006", Desc = "TUBE ARRIVEE COMBUST", P/N = "5041945370", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDG ", "IdFormato" = "1", "IdPartType" = "10250", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "321   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "5"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #25: Kit = "4011006", Desc = "CABLE DU MOTEUR", P/N = "5801421912", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDK ", "IdFormato" = "1", "IdPartType" = "10044", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192236", "Piano" = "0", "Scaffale" = "311   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job #26: Kit = "4011006", Desc = "Commande PWM (KIT 1 ", P/N = "P270D000011", QtyTodo = "1"
07:32:03.909|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "99    ", "IdFormato" = "1", "IdPartType" = "164", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "99", "Scaffale" = "99    ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "9"
07:32:03.940|Info    |PLWKAREA|172@R               |Job #0 begin
07:32:09.144|Info    |PLMASTER|192.168.70.253      |EVT: #201296 800101
07:32:09.144|Info    |PLWKAREA|172@G               |Job #38 completed successfully in 0.00:00:26.543
07:32:09.144|Info    |PLWKAREA|172@G               |Job #39 begin
07:32:09.160|Info    |PLMASTER|192.168.70.253      |CMD: lg3000440101
07:32:09.613|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:32:09.832|Info    |PLWKAREA|172@G               |Job #21 completed successfully in 0.00:00:16.849
07:32:09.832|Info    |PLWKAREA|172@G               |Job #22 begin
07:32:11.177|Info    |PLMASTER|192.168.70.253      |EVT: #201814 A10101
07:32:11.177|Info    |PLWKAREA|172@R               |Job #21 completed successfully in 0.00:00:38.578
07:32:11.177|Info    |PLWKAREA|172@R               |Job #22 begin
07:32:11.193|Info    |PLMASTER|192.168.70.253      |CMD: lr3011050201
07:32:11.646|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:32:17.005|Info    |PLWKAREA|172@G               |Job #22 completed successfully in 0.00:00:07.173
07:32:17.005|Info    |PLWKAREA|172@G               |Job #23 begin
07:32:24.726|Info    |PLMASTER|192.168.70.253      |EVT: #300044 800101
07:32:24.726|Info    |PLWKAREA|172@G               |Job #39 completed successfully in 0.00:00:15.581
07:32:24.726|Info    |PLWKAREA|172@G               |Job #40 begin
07:32:24.757|Info    |PLMASTER|192.168.70.253      |CMD: lg3001080101
07:32:25.210|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:32:25.710|Info    |PLWKAREA|172@G               |Job #23 restart
07:32:27.398|Info    |PLMASTER|192.168.70.253      |EVT: #301105 810202
07:32:27.398|Info    |PLWKAREA|172@R               |Job #22 completed successfully in 0.00:00:16.220
07:32:27.398|Info    |PLWKAREA|172@R               |Job #23 begin
07:32:27.414|Info    |PLMASTER|192.168.70.253      |CMD: lr2011610101
07:32:27.820|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:32:29.618|Info    |PLWKAREA|172@G               |Job #23 restart
07:32:37.730|Info    |PLMASTER|192.168.70.253      |EVT: #201161 810101
07:32:37.746|Info    |PLWKAREA|172@R               |Job #23 completed successfully in 0.00:00:10.347
07:32:37.746|Info    |PLWKAREA|172@R               |Job #24 begin
07:32:37.761|Info    |PLMASTER|192.168.70.253      |CMD: lr2011570101
07:32:38.168|Info    |PLMASTER|192.168.70.253      |RSP: 03
07:32:38.683|Info    |PLMASTER|192.168.70.253      |EVT: #300108 800101
